Temperature,Humidity,Pressure,Wind_direction,Wind_speed,Traffic_count
0.11459648552045618,-0.021300270362808967,-0.08986969279446268,-0.01974629393632436,-0.02229265830873513,-0.15970468405199378
0.07440221320426074,0.04826494702849538,-0.13281447807053628,-0.0891907383807688,-0.05932969534577217,-0.19207878477141824
0.0470628658180202,0.16420697601400264,-0.15735435537114978,-0.06835740504743547,-0.13340376941984625,-0.12733058333256933
0.12631981494601266,-0.006807516739620562,-0.18802920199691667,0.07053148384145341,0.38511474909867227,0.09569099940124362
0.2053957087933017,-0.17492345876860607,-0.24324392592329702,0.11914259495256453,0.5332628972468204,-0.0014313027570297583
-0.003813668059686042,-0.05608287905846114,-0.0837347234693093,0.3552537060636756,0.38511474909867227,-0.23164713009515925
-0.04532059116098021,-0.11405389355121477,-0.0346549688680823,0.3899759282858979,0.27400363798756117,-0.25682698621026717
-0.09112757717898876,-0.10245969065266404,-0.010115091567468808,0.3830314838414534,-0.02229265830873513,-0.04459677038292904
-0.0406131538626883,-0.16043070514541766,0.020559755058298063,-0.09127407171410214,-0.24451488053095735,-0.03740252577861249
-0.030066683761705053,0.02217799050675625,0.01442478573314469,-0.17252407171410214,-0.17044080645688328,-0.0014313027570297583
-0.034412010498591154,0.09174320789806059,-0.02851999954292893,-0.11002407171410214,-0.20747784349392032,-0.1992730293757348
-0.061298719683073155,0.1526127731154519,0.026694724383451437,0.2858092616192312,0.16289252687645006,-0.28560396462753335
-0.10248879604313738,0.106235961521249,0.051234601684064934,0.3552537060636756,0.08881845280237598,-0.19207878477141824
-0.13424136589652727,0.14101857021690117,0.07577447898467843,0.3205314838414534,0.27400363798756117,0.2503672583940494
-0.054056508454929306,0.007685236883567844,0.1493941108865189,0.1608092616192312,0.08881845280237598,0.12806510012066807
-0.005216846485139575,-0.10245969065266404,0.1493941108865189,-0.07391296060299103,-0.42970006571614255,0.10288524400556016
-0.018479145796676127,-0.09086548775411332,0.1555290802116723,0.08928148384145342,-0.20747784349392032,-0.0769708711023535
-0.047040616327665756,-0.006807516739620562,0.1555290802116723,-0.3253018494918799,-0.02229265830873513,-0.28920108692969165
-0.05147647070490356,0.06275770065168379,0.1309892029110588,-0.4503018494918799,0.014744378728301906,-0.1021507272174614
-0.039028920156532386,0.07435190355023451,0.1064493256104453,-0.498912960602991,0.16289252687645006,0.3151154598328983
-0.020742336805470888,0.21638088905748087,0.1064493256104453,-0.2940518494918799,0.014744378728301906,0.192813301559517
0.020493003374770218,0.19029393253574176,0.08190944830983181,-0.3669685161585466,0.34807771206163524,0.17842481235088392
0.0278936379735311,0.14971422239081422,0.008289816407991315,-0.004468516158546581,-0.17044080645688328,-0.11653921642609451
0.048782890984704716,0.25696059920240844,-0.12054453942022954,-0.42391296060299105,0.3110406750245982,-0.24963274160595061
0.03131105639680859,0.3033374107966113,-0.09600466211961604,-0.38988518282521323,0.34807771206163524,-0.1848845401671017
-0.010014811423783191,0.3844968310864664,-0.05305987684354243,-0.3947462939363244,0.45918882317274634,0.2503672583940494
0.005691734177252568,0.306235961521249,-0.09600466211961604,-0.2419685161585466,-0.02229265830873513,0.1964104238616753
0.06745421680726149,0.12942436731835044,-0.12054453942022954,-0.07946851615854658,0.08881845280237598,0.3402953159480062
0.07965281634466495,-0.11405389355121477,-0.18189423267176327,0.013587039397008975,0.27400363798756117,-0.11294209412393623
0.036561659537212805,-0.19231476311643217,-0.1512193860459964,0.20247592828589786,0.5332628972468204,-0.2604241085124254
-0.07768422258674672,-0.14593795152222927,0.020559755058298063,0.3066425949525645,0.45918882317274634,0.18921617925735873
-0.04423425947676075,-0.18072056021788144,0.1064493256104453,0.3205314838414534,0.4221517861357093,0.18921617925735873
0.021941445620398573,-0.3053582413773017,0.09417938696013856,0.2684481505081201,0.05178141576533894,0.17842481235088392
0.026150980896757117,-0.3981118645657075,0.07577447898467843,0.10525370606367564,0.12585548983941303,-0.05898525959156213
0.002794849685994822,-0.23579302398599739,-0.0346549688680823,0.12192037273034231,0.05178141576533894,-0.1561075617498355
-0.07818212460868008,-0.018401719638171287,-0.02851999954292893,-0.033635182825213245,-0.17044080645688328,-0.22805000779300097
-0.1324987088197564,0.11203306297052437,0.032829693708604814,-0.06141296060299103,-0.20747784349392032,-0.019416914267821127
-0.04930380733646051,-0.11405389355121477,0.03896466303375819,0.21636481717478676,0.3110406750245982,0.11727373321419327
-0.09538237627552211,-0.22419882108744665,0.24755362008897291,0.4038648171747867,0.5702999342838575,-0.14891331714551898
-0.16531497844727938,-0.20390896601498287,0.30890331334050664,-0.2558574050474355,0.08881845280237598,-0.22085576318868444
-0.22311687681189848,0.0047866861589301625,0.3518480986165803,-0.2280796272696577,-0.17044080645688328,-0.12013633872825279
-0.12996393488990549,-0.2879669370294756,0.38865791456750054,-0.22113518282521324,-0.24451488053095735,0.17482769004872564
-0.030338266682760177,-0.40680751673962057,0.32730822131596676,-0.3669685161585466,-0.20747784349392032,0.11367661091203499
-0.033370942634545486,-0.3285466471744032,0.2720934973895864,-0.04752407171410214,0.16289252687645006,-0.06258238189372041
-0.05278912149000436,-0.1517350529715046,0.24141865076381955,0.042753706063675644,0.38511474909867227,-0.29639533153400816
-0.04590902082326837,-0.006807516739620562,0.18620392683743917,0.05664259495256453,0.34807771206163524,-0.21725864088652616
-0.021738140849340705,0.033772193405306974,0.1309892029110588,0.09136481717478676,0.4221517861357093,0.25756150299836594
0.01881824202826156,0.027975091956031612,0.11258429493559868,0.07747592828589786,0.1999295639134871,0.12087085551635153
0.10694689991072964,-0.044488676159910416,0.10031435628529192,0.1642814838414534,-0.24451488053095735,0.2467701360918911
0.14447060683654658,-0.19521331384106982,-0.0346549688680823,0.014975928285897864,0.34807771206163524,-0.05179101498724559
0.08684976375263398,0.02507654123139393,-0.05305987684354243,0.0010870393970089747,0.27400363798756117,-0.3035895761383247
0.05425981322598717,0.11783016441979972,-0.10827460076992279,-0.00585740504743547,0.08881845280237598,-0.22085576318868444
0.06620946175242395,0.16130842528936495,-0.2002991406472234,-0.026690738380768804,0.16289252687645006,0.22159027997678318
0.11704073180995435,0.0453663963038577,-0.23710895659814366,-0.01974629393632436,0.23696660095052413,0.20360466846599182
0.15623920008227996,-0.044488676159910416,-0.292323680524524,0.10733703939700898,0.12585548983941303,0.2503672583940494
0.10024785452469706,0.14681567166617654,-0.341403435125751,0.11219815050812008,0.12585548983941303,-0.10934497182177796
0.053942966484756195,0.1207287151444374,-0.341403435125751,0.2406703727303423,-0.05932969534577217,-0.26402123081458373
0.017777174164217945,0.042467845579220016,-0.32299852715029087,0.3066425949525645,0.45918882317274634,-0.21366151858436788
-0.026943480169568036,-0.044488676159910416,-0.2984586498496774,0.3274759282858979,0.45918882317274634,0.271949992206999
-0.014676984901900272,-0.13724229934831622,-0.2309739872729903,0.32817037273034233,0.4221517861357093,0.14964783393361772
0.026377299997636387,-0.18361911094251912,-0.21870404862268353,0.30247592828589787,0.3110406750245982,0.2179931576746249
0.00990126945361008,-0.19521331384106982,-0.2064341099723768,0.3170592616192312,-0.17044080645688328,-0.07337374880019523
-0.07564735067883123,-0.19231476311643217,-0.13281447807053628,0.3830314838414534,0.16289252687645006,-0.29999245383616646
-0.12521123377143667,-0.06477853123237419,-0.10213963144476942,0.23025370606367565,0.014744378728301906,-0.1992730293757348
-0.1574390737366746,0.056960599202408424,-0.0837347234693093,0.2233092616192312,-0.24451488053095735,0.16763344544440908
-0.08347799156926118,-0.05608287905846114,-0.04078993819323568,0.0010870393970089747,-0.3556259916420685,0.2611586253005242
0.0439849260460611,-0.2155031689135336,-0.06532981549384917,0.07886481717478676,-0.20747784349392032,0.3187125821350566
0.04814919750224173,-0.20390896601498287,-0.08986969279446268,-0.1655796272696577,-0.05932969534577217,-0.10574784951961969
-0.04500374441975026,-0.029995922536722012,-0.0591948461686958,-0.00585740504743547,-0.09636673238280921,-0.24603561930379234
-0.10583831873615367,0.09174320789806059,-0.046924907518389056,-0.4086351828252133,-0.3556259916420685,-0.1021507272174614
-0.1387451160040294,0.25116349775313307,-0.0346549688680823,-0.5058574050474355,-0.2815519175679944,0.3043240929264235
-0.024001331858135466,0.06565625137632147,-0.022385030217775555,-0.3600240717141021,-0.13340376941984625,0.36547517206311414
0.10165103295014957,-0.10245969065266404,-0.0346549688680823,-0.06141296060299103,0.23696660095052413,0.1964104238616753
0.07856648466044343,-0.03869157471063506,-0.06532981549384917,-0.14474629393632435,0.1999295639134871,0.012957186451603335
0.06593787883136883,0.08884465717342292,-0.05305987684354243,-0.2419685161585466,0.16289252687645006,-0.14891331714551898
0.07376851972179879,0.21058378760820554,-0.11440957009507617,-0.17252407171410214,0.23696660095052413,-0.17409317326062687
0.08395287926137521,0.3033374107966113,-0.16348932469630317,-0.1516907383807688,0.45918882317274634,-0.03380540347645422
0.09468040464306188,0.3033374107966113,-0.2002991406472234,-0.11696851615854659,0.3110406750245982,0.18921617925735873
0.10984378440198739,0.3033374107966113,-0.26164883389875715,-0.08224629393632436,0.4962258602097834,0.1424535893293012
0.12174816910824729,0.27435190355023453,-0.31072858849998414,-0.05446851615854658,0.16289252687645006,0.012957186451603335
0.0969888594720325,0.34391712094153887,-0.31686355782513753,-0.17252407171410214,0.1999295639134871,-0.17769029556278515
0.08754003701031499,0.3844968310864664,-0.2984586498496774,-0.08780184949187991,-0.05932969534577217,-0.25682698621026717
0.054735083337836214,0.3844968310864664,-0.292323680524524,-0.30863518282521324,-0.31858895460503145,-0.04459677038292904
0.031156405014224543,0.32652581659371277,-0.292323680524524,-0.448912960602991,-0.3926630286791055,0.02015143105591988
0.04724392109872568,0.05985914992704611,-0.292323680524524,-0.1516907383807688,0.08881845280237598,0.03813704256671125
0.06130588123035143,-0.19231476311643217,-0.2739187725490639,0.1608092616192312,0.4962258602097834,-0.17049605095846862
-0.0009394154785167378,-0.14883650224686693,-0.2064341099723768,0.20525370606367563,0.16289252687645006,-0.25682698621026717
-0.02857297769590084,-0.18072056021788144,-0.16962429402145654,0.23025370606367565,0.3110406750245982,-0.23524425239731753
-0.05681760148565949,-0.044488676159910416,-0.12667950874538292,0.24414259495256452,0.34807771206163524,0.26475574760268245
-0.021398662198021286,-0.02709737181208433,-0.12054453942022954,0.2649759282858979,0.34807771206163524,0.1424535893293012
0.08490341948506917,-0.2531843283338235,-0.0837347234693093,0.30525370606367563,0.1999295639134871,0.26835286990484075
0.071822175454235,-0.3053582413773017,-0.08986969279446268,0.32886481717478677,0.27400363798756117,-0.12013633872825279
-0.006710552550942758,-0.30245969065266404,-0.046924907518389056,0.2233092616192312,0.38511474909867227,-0.28560396462753335
-0.031469862187157555,-0.1981118645657075,-0.022385030217775555,0.2719203727303423,0.5702999342838575,-0.2532298639081089
-0.05514284013915083,-0.07927128485556259,-0.003980122242315433,0.2858092616192312,0.08881845280237598,0.14964783393361772
0.0034738069886336618,-0.044488676159910416,0.032829693708604814,0.3344203727303423,0.38511474909867227,0.13525934472498463
0.09988574396329024,-0.20970606746425824,0.0021548470828379406,0.3149759282858979,0.05178141576533894,0.15684207853793428
0.10902903563882098,-0.3285466471744032,-0.04078993819323568,0.2858092616192312,0.3110406750245982,-0.14891331714551898
0.026286772357284677,-0.22419882108744665,0.0021548470828379406,0.24414259495256452,0.23696660095052413,-0.3035895761383247
-0.05215542800754241,-0.044488676159910416,0.0021548470828379406,0.1330314838414534,-0.17044080645688328,-0.1848845401671017
-0.07551155921830367,0.07725045427487219,0.020559755058298063,-0.026690738380768804,-0.31858895460503145,0.11727373321419327
0.0200856289931865,-0.12854664717440317,0.051234601684064934,-0.2905796272696577,-0.3556259916420685,0.06691402098397743
0.07096216287089274,-0.1082567921019394,0.032829693708604814,-0.07599629393632436,-0.31858895460503145,0.048928409473186066
0.045840742673271116,0.07435190355023451,0.01442478573314469,-0.4225240717141021,-0.17044080645688328,-0.0913593603109866
0.017686646523864178,0.13232291804298812,0.026694724383451437,-0.3600240717141021,-0.09636673238280921,-0.27481259772105854
0.011983405181701424,0.26855480210095917,0.026694724383451437,-0.373912960602991,0.05178141576533894,-0.21725864088652616
0.00886020158956441,0.2859461064487852,0.04509963235891156,-0.4016907383807688,0.014744378728301906,0.10288524400556016
0.01918035258967045,0.2598591499270461,0.07577447898467843,-0.4259962939363244,-0.05932969534577217,0.07051114328613571
0.04869236334435301,0.22217799050675624,0.051234601684064934,-0.4016907383807688,0.27400363798756117,0.12806510012066807
0.037829046502137746,0.17580117891255334,0.06350454033437168,-0.4016907383807688,0.16289252687645006,-0.09495648261314486
0.021579335058991744,0.16130842528936495,0.10031435628529192,-0.3183574050474355,-0.02229265830873513,-0.24603561930379234
0.013703430348385936,0.19029393253574176,0.12485423358590543,-0.2905796272696577,-0.09636673238280921,-0.24603561930379234
0.003971709010568056,0.14101857021690117,0.1309892029110588,-0.3183574050474355,-0.09636673238280921,0.11367661091203499
0.028957337747662126,0.06855480210095914,0.16166404953682567,-0.3669685161585466,-0.05932969534577217,0.18921617925735873
0.06417258984450847,0.08884465717342292,0.16166404953682567,-0.28502407171410216,-0.02229265830873513,0.2179931576746249
0.06204519029624127,0.03087364268066929,0.1555290802116723,-0.1218296272696577,-0.05932969534577217,-0.0014313027570297583
0.04529757683116087,0.0047866861589301625,0.1555290802116723,-0.1655796272696577,-0.13340376941984625,-0.12733058333256933
0.02922892066871725,0.10333741079661132,0.13712417223621218,-0.22113518282521324,-0.24451488053095735,-0.18128741786494343
0.030767890554698345,0.13232291804298812,0.12485423358590543,-0.436412960602991,-0.2815519175679944,-0.06977662649803695
0.05118187345402704,0.1381200194922635,0.1309892029110588,-0.4086351828252133,-0.17044080645688328,0.05971977637966089
0.09929731430100311,0.04826494702849538,0.10031435628529192,-0.12391296060299102,-0.13340376941984625,0.10648236630771844
0.09015402262547235,0.04826494702849538,0.05736957100921831,-0.2766907383807688,-0.24451488053095735,-0.02661115887213767
0.07381378354197464,0.05985914992704611,0.05736957100921831,-0.11002407171410214,-0.05932969534577217,-0.1561075617498355
0.061185177712900045,0.05985914992704611,0.026694724383451437,-0.2003018494918799,-0.20747784349392032,-0.1992730293757348
0.053264009182118384,0.2279750919560316,-0.022385030217775555,-0.3947462939363244,-0.05932969534577217,-0.08776223800882832
0.07354220062092054,0.11783016441979972,-0.022385030217775555,-0.3253018494918799,0.014744378728301906,-0.008625547361346304
0.0944540855421826,0.05985914992704611,-0.0591948461686958,-0.3947462939363244,0.3110406750245982,-0.02661115887213767
0.07589591927006599,0.07725045427487219,-0.09600466211961604,-0.3947462939363244,0.23696660095052413,-0.19567590707357652
0.042129109418847996,0.11783016441979972,-0.10213963144476942,-0.4016907383807688,0.27400363798756117,-0.31078382074264127
0.03570164695387055,0.08884465717342292,-0.13281447807053628,-0.3878018494918799,0.5332628972468204,-0.29999245383616646
-0.022145515230923393,0.007685236883567844,-0.5131825762300455,0.014975928285897864,0.3110406750245982,-0.030208281174295946
-0.047312199248720876,0.06275770065168379,-0.488642698929432,0.08442037273034231,0.12585548983941303,-0.26402123081458373
-0.05858289047251882,-0.11405389355121477,-0.488642698929432,0.11914259495256453,0.23696660095052413,-0.20646727398005135
-0.08460958707365857,-0.08796693702947564,-0.4641028216288185,0.10525370606367564,0.05178141576533894,0.06691402098397743
-0.08284429808679923,-0.02709737181208433,-0.43956294432820503,0.11219815050812008,0.23696660095052413,0.052525531775344345
-0.05324175969176393,-0.08506838630483796,-0.43956294432820503,0.13997592828589786,0.16289252687645006,-0.05179101498724559
-0.05817551609093614,-0.06767708195701187,-0.42729300567789824,0.18858703939700897,0.1999295639134871,-0.14171907254120242
-0.08542433583682496,-0.029995922536722012,-0.390483189726978,0.18164259495256452,0.1999295639134871,-0.307186698440483
-0.11357843198623294,0.05116349775313306,-0.4027531283772848,0.1746981505081201,0.16289252687645006,-0.22085576318868444
-0.13059762837236846,0.06565625137632147,-0.4027531283772848,0.1608092616192312,0.16289252687645006,-0.10574784951961969
-0.08144111966134569,0.027975091956031612,-0.390483189726978,0.1955314838414534,0.38511474909867227,-0.012222669663504578
-0.03242040241085152,-0.1256480964497655,-0.4088880977024381,0.29900370606367566,0.12585548983941303,-0.0769708711023535
-0.03988893273987464,-0.11985099500049012,-0.4027531283772848,0.23997592828589787,0.16289252687645006,-0.15970468405199378
-0.06786197360857714,0.013482338332843206,-0.3659433124263645,0.23025370606367565,0.4221517861357093,-0.24603561930379234
-0.07202624506475983,0.02507654123139393,-0.3659433124263645,0.2371981505081201,0.27400363798756117,-0.28560396462753335
-0.07831791606920765,-0.0010104152903451997,-0.3659433124263645,0.24414259495256452,0.1999295639134871,-0.09495648261314486
-0.05953343069621279,-0.1227495457251278,-0.341403435125751,0.2996981505081201,0.4221517861357093,-0.12013633872825279
-0.03626782712580117,-0.16043070514541766,-0.3659433124263645,0.2906703727303423,0.16289252687645006,-0.06977662649803695
-0.05392071699440174,-0.13144519789904086,-0.33526846580059766,0.313587039397009,0.3110406750245982,-0.20287015167789307
-0.12290277894246607,0.06565625137632147,-0.24324392592329702,0.3066425949525645,0.4962258602097834,-0.2388413746994758
-0.12312909804334533,-0.021300270362808967,-0.23710895659814366,0.3240037060636756,0.5332628972468204,-0.14891331714551898
-0.05143120688472874,-0.14883650224686693,-0.18802920199691667,0.394837039397009,0.08881845280237598,-0.0769708711023535
-0.1461231186927008,0.042467845579220016,-0.09600466211961604,0.3170592616192312,0.5702999342838575,-0.1848845401671017
-0.1523695258769738,0.07725045427487219,-0.0837347234693093,0.3205314838414534,0.27400363798756117,0.06331689868181917
-0.12969235196885137,0.02507654123139393,-0.07146478481900255,0.21219815050812008,-0.31858895460503145,0.07770538789045225
-0.05899026485410048,-0.1720249080439684,-0.07146478481900255,0.1920592616192312,-0.31858895460503145,0.10648236630771844
-0.0674093354068186,-0.11115534282657709,-0.12054453942022954,0.2906703727303423,0.34807771206163524,-0.17409317326062687
-0.07922319247272781,-0.009706067464258243,-0.12054453942022954,0.3149759282858979,0.3110406750245982,-0.28560396462753335
-0.10113088143786073,0.03667074412994466,-0.12054453942022954,0.344837039397009,0.27400363798756117,-0.19207878477141824
-0.16685394833326048,0.17580117891255334,-0.12054453942022954,0.4344203727303423,0.16289252687645006,0.08849675479692708
-0.14648522925410765,0.03667074412994466,-0.12054453942022954,0.4344203727303423,0.16289252687645006,0.10288524400556016
-0.12086590703455058,-0.3285466471744032,-0.12054453942022954,0.43928148384145344,-0.13340376941984625,0.12446797781850981
-0.11588688681520252,-0.3807205602178814,-0.05305987684354243,0.17261481717478674,0.08881845280237598,-0.11294209412393623
-0.18423525528080387,-0.1894162123917945,0.06963950965952506,0.4316425949525645,0.1999295639134871,-0.29639533153400816
-0.23683181432519462,-0.1720249080439684,0.10031435628529192,-0.4919685161585466,0.1999295639134871,-0.15251043944767725
-0.2662532974395265,-0.1720249080439684,0.1064493256104453,-0.4503018494918799,0.23696660095052413,0.0992881217034019
-0.21668941434692104,-0.23579302398599739,0.1493941108865189,-0.4225240717141021,0.23696660095052413,0.25396438069620764
-0.1402388220698336,-0.2908654877541133,0.13712417223621218,-0.4190518494918799,-0.02229265830873513,0.4625974742213875
-0.13394715106538474,-0.31695244427585245,0.09417938696013856,-0.3357185161585466,-0.20747784349392032,0.09209387709908536
-0.19840283099585956,-0.1894162123917945,0.06350454033437168,-0.2836351828252133,0.08881845280237598,-0.2604241085124254
-0.1919753685308821,-0.06767708195701187,0.008289816407991315,-0.4155796272696577,0.38511474909867227,-0.16689892865631034
-0.17921097124127994,-0.08216983558020027,-0.25551386457360376,0.4246981505081201,0.5332628972468204,0.24317301378973283
-0.17124453889032243,-0.13724229934831622,-0.24324392592329702,0.25178148384145344,-0.3556259916420685,0.34389243825016447
-0.11380475108711118,-0.16622780659469302,-0.24937889524845042,0.41983703939700895,0.05178141576533894,0.22518740227894146
-0.09425078077112474,-0.2184017196381713,-0.24324392592329702,0.16775370606367565,0.4962258602097834,-0.03740252577861249
-0.1772193631535403,-0.13724229934831622,-0.07759975414415593,0.3691425949525645,0.4962258602097834,-0.05538813728940386
-0.13286081938116323,-0.1691263573193307,-0.022385030217775555,0.3483092616192312,0.5702999342838575,-0.05179101498724559
-0.0408394729635686,-0.2908654877541133,-0.003980122242315433,0.3608092616192312,0.16289252687645006,0.009360064149445062
-0.030700377244168037,-0.293764038478751,0.01442478573314469,0.3184481505081201,0.014744378728301906,-0.05179101498724559
-0.09986349447293578,-0.11115534282657709,0.09417938696013856,0.3691425949525645,0.3110406750245982,-0.13812195023904414
-0.15051370924976276,-0.06767708195701187,0.11871926426075205,0.251087039397009,0.014744378728301906,-0.06617950419587867
-0.1678497523771303,-0.006807516739620562,0.1493941108865189,0.2858092616192312,0.16289252687645006,-0.12733058333256933
-0.10927836906952165,0.03667074412994466,0.17393398818713243,0.18650370606367564,-0.3926630286791055,0.11367661091203499
-0.010739032546597884,-0.07927128485556259,0.2046088348128993,-0.08224629393632436,-0.31858895460503145,0.07051114328613571
-0.022643417252858816,-0.05608287905846114,0.2291487121135128,-0.3253018494918799,-0.31858895460503145,-0.08416511570667004
-0.07093991338054036,0.0047866861589301625,0.2720934973895864,-0.18363518282521324,-0.20747784349392032,-0.2604241085124254
-0.047493254529424295,0.013482338332843206,-0.022385030217775555,-0.00030184949187991427,-0.24451488053095735,-0.23524425239731753
-0.049168015875932954,0.1526127731154519,-0.12054453942022954,0.0038648171747867523,0.014744378728301906,0.09569099940124362
-0.012911695915040936,0.1352214687676258,-0.12054453942022954,0.03719815050812009,0.014744378728301906,0.12806510012066807
0.06113991389272419,-0.07927128485556259,0.32730822131596676,0.0733092616192312,-0.13340376941984625,0.20000754616383354
0.04851130806365062,0.13232291804298812,0.3211732519908134,-0.01696851615854658,0.014744378728301906,-0.08416511570667004
-0.030881432524871456,0.1555113238400896,0.3518480986165803,0.03650370606367564,-0.09636673238280921,-0.267618353116742
-0.06329032777081176,0.3033374107966113,0.3457131292914269,-0.04752407171410214,-0.20747784349392032,-0.20287015167789307
-0.09660449942027018,0.36420697601400265,0.3211732519908134,-0.2975240717141021,-0.2815519175679944,0.23957589148757455
-0.06768091832787372,0.34391712094153887,0.3211732519908134,-0.2836351828252133,-0.20747784349392032,0.2072017907681501
0.06892529096297725,0.08884465717342292,0.26595852806443304,-0.16488518282521325,0.16289252687645006,0.2935327260199487
0.08395287926137521,0.1815982803618287,0.21074380413805266,0.007337039397008974,0.08881845280237598,-0.06258238189372041
0.05339980064264595,0.3033374107966113,0.1555290802116723,0.03233703939700897,0.08881845280237598,-0.28920108692969165
0.050321860870684784,0.26855480210095917,0.1064493256104453,-0.05446851615854658,0.1999295639134871,-0.21366151858436788
-0.007706356594812576,0.25116349775313307,0.08190944830983181,0.16775370606367565,0.16289252687645006,0.21079891307030837
-0.07596419742006325,0.23377219340530697,0.17393398818713243,0.3621981505081201,0.27400363798756117,0.21439603537246665
-0.09655923560009536,0.14681567166617654,0.19847386548774593,0.3552537060636756,0.34807771206163524,0.2755471145091573
-0.09900348188959353,-0.0010104152903451997,0.22301374278835942,0.1746981505081201,0.1999295639134871,-0.07337374880019523
-0.1339471510653837,-0.13434374862367854,0.2904984053650465,-0.04057962726965769,0.34807771206163524,-0.2712154754189003
-0.16929819462275866,-0.06477853123237419,0.32730822131596676,-0.4780796272696577,0.3110406750245982,-0.24243849700163408
-0.19564173796512938,-0.05028577760918578,0.3518480986165803,-0.01974629393632436,0.16289252687645006,0.23957589148757455
-0.15816329485948827,-0.1256480964497655,0.38865791456750054,-0.4780796272696577,0.3110406750245982,0.16043920084009256
-0.0865106675210465,-0.22709737181208434,0.3579830679417336,-0.3947462939363244,-0.13340376941984625,0.26835286990484075
-0.09855084368783498,-0.2328944732613597,0.33344319064112016,0.4316425949525645,0.08881845280237598,-0.03740252577861249
-0.16205598339461583,-0.20390896601498287,0.3457131292914269,-0.23710740504743547,0.05178141576533894,-0.22445288549084272
-0.12034537310252774,-0.09376403847875099,-0.003980122242315433,-0.45099629393632434,0.08881845280237598,-0.22085576318868444
-0.15110213891204885,0.09464175862269827,-0.12054453942022954,-0.4628018494918799,0.16289252687645006,0.20360466846599182
